# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.48210331971272935,2.238218002707282,3.3087484553304582,-0.15896657230516545,1.446309959138189,3.0000000000000084,-0.010127798824694709,0.0,-0.8479966864653506,0.0
 0.48844540431658606,2.247450917905367,3.308721971978809,-0.16434463903451885,1.4653362129497591,3.000000000000009,-0.010247560772568788,0.0,-0.869113522409129,0.0
 0.49465940274070247,2.2566143952736035,3.3086948240481537,-0.16974530909314745,1.4839782082221085,3.0000000000000178,-0.010366679251899307,0.0,-0.890209119734143,0.0
 0.5007505913958675,2.265709197865067,3.3086670188415592,-0.17516774078399652,1.5022517741876034,2.9999999999999543,-0.010485035762977404,0.0,-0.9112728335649493,0.0
 0.5067239010821023,2.274736088732832,3.308638563662091,-0.18061105562753263,1.5201717032463076,2.9999999999999813,-0.0106025158310988,0.0,-0.9322930499078668,0.0
 0.5125839491167673,2.2836958309299744,3.3086094658128156,-0.18607433768237708,1.5377518473503027,3.000000000000019,-0.010718989327146497,0.0,-0.9532572067592622,0.0
 0.5183350677063969,2.292589187509569,3.3085797325967983,-0.19155663292486866,1.5550052031191917,3.000000000000019,-0.010834328088803104,0.0,-0.9741517962258448,0.0
 0.5239813290866565,2.301416921524692,3.308549371317106,-0.19705694859040918,1.5719439872599703,2.9999999999999805,-0.010948402434909008,0.0,-0.9949623888057388,0.0
 0.5295265678703138,2.310179796028417,3.308518389276804,-0.20257425261709508,1.5885797036109424,3.00000000000002,-0.011061069895522108,0.0,-1.0156736254938026,0.0
 0.5349744009739777,2.318878574073821,3.3084867937789584,-0.20810747301657856,1.604923202921934,2.9999999999999796,-0.011172191751212271,0.0,-1.0362692424783833,0.0
 0.5403282454374541,2.3275140187139782,3.3084545921266355,-0.21365549736309225,1.620984736312363,3.000000000000021,-0.011281619889255513,0.0,-1.0567320695590132,0.0
